track_id,frame_id,timestamp_ms,agent_type,x,y,vx,vy
P2,725,72500,pedestrian/bicycle,995.014,995.849,1.529,-0.039
P2,726,72600,pedestrian/bicycle,995.168,995.846,1.544,-0.019
P2,727,72700,pedestrian/bicycle,995.322,995.844,1.544,-0.008
P2,728,72800,pedestrian/bicycle,995.476,995.844,1.532,-0.005
P2,729,72900,pedestrian/bicycle,995.629,995.843,1.518,-0.007
P2,730,73000,pedestrian/bicycle,995.78,995.842,1.506,-0.015
P2,731,73100,pedestrian/bicycle,995.93,995.84,1.492,-0.027
P2,732,73200,pedestrian/bicycle,996.078,995.837,1.469,-0.043
P2,733,73300,pedestrian/bicycle,996.223,995.831,1.44,-0.062
P2,734,73400,pedestrian/bicycle,996.366,995.824,1.415,-0.081
P2,735,73500,pedestrian/bicycle,996.507,995.815,1.397,-0.096
P2,736,73600,pedestrian/bicycle,996.646,995.805,1.386,-0.107
P2,737,73700,pedestrian/bicycle,996.784,995.794,1.373,-0.111
P2,738,73800,pedestrian/bicycle,996.92,995.783,1.359,-0.111
P2,739,73900,pedestrian/bicycle,997.056,995.772,1.349,-0.109
P2,740,74000,pedestrian/bicycle,997.191,995.761,1.346,-0.109
P2,741,74100,pedestrian/bicycle,997.325,995.75,1.348,-0.112
P2,742,74200,pedestrian/bicycle,997.46,995.739,1.35,-0.12
P2,743,74300,pedestrian/bicycle,997.595,995.726,1.346,-0.135
P2,744,74400,pedestrian/bicycle,997.729,995.711,1.335,-0.155
P2,745,74500,pedestrian/bicycle,997.862,995.695,1.32,-0.179
P2,746,74600,pedestrian/bicycle,997.993,995.676,1.305,-0.202
P2,747,74700,pedestrian/bicycle,998.123,995.654,1.29,-0.224
P2,748,74800,pedestrian/bicycle,998.251,995.631,1.272,-0.243
P2,749,74900,pedestrian/bicycle,998.377,995.606,1.255,-0.259
P2,750,75000,pedestrian/bicycle,998.502,995.579,1.243,-0.27
P2,751,75100,pedestrian/bicycle,998.626,995.552,1.242,-0.273
P2,752,75200,pedestrian/bicycle,998.751,995.525,1.251,-0.261
P2,753,75300,pedestrian/bicycle,998.877,995.501,1.27,-0.225
P2,754,75400,pedestrian/bicycle,999.006,995.482,1.3,-0.159
P2,755,75500,pedestrian/bicycle,999.137,995.47,1.339,-0.073
P2,756,75600,pedestrian/bicycle,999.273,995.467,1.38,0.016
P2,757,75700,pedestrian/bicycle,999.413,995.473,1.416,0.091
P2,758,75800,pedestrian/bicycle,999.556,995.484,1.436,0.138
P2,759,75900,pedestrian/bicycle,999.7,995.499,1.437,0.153
P2,760,76000,pedestrian/bicycle,999.843,995.514,1.426,0.146
P2,761,76100,pedestrian/bicycle,999.985,995.527,1.414,0.129
P2,762,76200,pedestrian/bicycle,1000.126,995.539,1.406,0.11
P2,763,76300,pedestrian/bicycle,1000.266,995.55,1.407,0.097
P2,764,76400,pedestrian/bicycle,1000.407,995.559,1.412,0.089
P2,765,76500,pedestrian/bicycle,1000.549,995.568,1.414,0.082
P2,766,76600,pedestrian/bicycle,1000.69,995.575,1.415,0.07
P2,767,76700,pedestrian/bicycle,1000.832,995.581,1.416,0.051
P2,768,76800,pedestrian/bicycle,1000.973,995.585,1.417,0.025
P2,769,76900,pedestrian/bicycle,1001.115,995.586,1.419,-0.009
P2,770,77000,pedestrian/bicycle,1001.257,995.583,1.42,-0.054
P2,771,77100,pedestrian/bicycle,1001.399,995.574,1.415,-0.109
P2,772,77200,pedestrian/bicycle,1001.54,995.561,1.404,-0.17
P2,773,77300,pedestrian/bicycle,1001.679,995.54,1.388,-0.232
P2,774,77400,pedestrian/bicycle,1001.817,995.514,1.366,-0.29
P2,775,77500,pedestrian/bicycle,1001.952,995.483,1.336,-0.344
P2,776,77600,pedestrian/bicycle,1002.084,995.446,1.299,-0.393
P2,777,77700,pedestrian/bicycle,1002.212,995.404,1.257,-0.441
P2,778,77800,pedestrian/bicycle,1002.335,995.358,1.212,-0.484
P2,779,77900,pedestrian/bicycle,1002.454,995.308,1.169,-0.518
P2,780,78000,pedestrian/bicycle,1002.569,995.255,1.132,-0.536
P2,781,78100,pedestrian/bicycle,1002.681,995.202,1.108,-0.527
P2,782,78200,pedestrian/bicycle,1002.791,995.151,1.102,-0.489
P2,783,78300,pedestrian/bicycle,1002.902,995.105,1.11,-0.429
P2,784,78400,pedestrian/bicycle,1003.014,995.066,1.132,-0.352
P2,785,78500,pedestrian/bicycle,1003.129,995.035,1.166,-0.265
P2,786,78600,pedestrian/bicycle,1003.248,995.013,1.205,-0.174
P2,787,78700,pedestrian/bicycle,1003.37,995,1.247,-0.085
P2,788,78800,pedestrian/bicycle,1003.497,994.996,1.291,-0.002
P2,789,78900,pedestrian/bicycle,1003.629,994.999,1.339,0.072
P2,790,79000,pedestrian/bicycle,1003.765,995.01,1.39,0.138
P2,791,79100,pedestrian/bicycle,1003.907,995.026,1.447,0.194
P2,792,79200,pedestrian/bicycle,1004.055,995.048,1.51,0.243
P2,793,79300,pedestrian/bicycle,1004.209,995.075,1.575,0.285
P2,794,79400,pedestrian/bicycle,1004.37,995.105,1.636,0.321
P2,795,79500,pedestrian/bicycle,1004.536,995.138,1.685,0.347
P2,796,79600,pedestrian/bicycle,1004.706,995.173,1.717,0.353
P2,797,79700,pedestrian/bicycle,1004.878,995.207,1.724,0.328
P2,798,79800,pedestrian/bicycle,1005.049,995.238,1.708,0.278
P2,799,79900,pedestrian/bicycle,1005.218,995.262,1.675,0.218
P2,800,80000,pedestrian/bicycle,1005.384,995.281,1.633,0.156
P2,801,80100,pedestrian/bicycle,1005.545,995.294,1.586,0.098
P2,802,80200,pedestrian/bicycle,1005.701,995.301,1.538,0.047
P2,803,80300,pedestrian/bicycle,1005.853,995.304,1.492,0.004
P2,804,80400,pedestrian/bicycle,1006,995.302,1.451,-0.029
P2,805,80500,pedestrian/bicycle,1006.143,995.298,1.413,-0.054
P2,806,80600,pedestrian/bicycle,1006.282,995.292,1.374,-0.07
P2,807,80700,pedestrian/bicycle,1006.418,995.285,1.337,-0.079
P2,808,80800,pedestrian/bicycle,1006.55,995.277,1.305,-0.084
P2,809,80900,pedestrian/bicycle,1006.679,995.268,1.281,-0.086
P2,810,81000,pedestrian/bicycle,1006.807,995.259,1.268,-0.089
P2,811,81100,pedestrian/bicycle,1006.933,995.25,1.26,-0.094
P2,812,81200,pedestrian/bicycle,1007.059,995.24,1.254,-0.103
P2,813,81300,pedestrian/bicycle,1007.184,995.229,1.247,-0.115
P2,814,81400,pedestrian/bicycle,1007.308,995.217,1.241,-0.129
P2,815,81500,pedestrian/bicycle,1007.432,995.204,1.24,-0.142
P2,816,81600,pedestrian/bicycle,1007.556,995.189,1.241,-0.152
P2,817,81700,pedestrian/bicycle,1007.681,995.173,1.241,-0.163
P2,818,81800,pedestrian/bicycle,1007.805,995.156,1.237,-0.173
P2,819,81900,pedestrian/bicycle,1007.928,995.138,1.228,-0.185
P2,820,82000,pedestrian/bicycle,1008.05,995.119,1.218,-0.198
P2,821,82100,pedestrian/bicycle,1008.171,995.099,1.209,-0.209
P2,822,82200,pedestrian/bicycle,1008.292,995.078,1.203,-0.215
P2,823,82300,pedestrian/bicycle,1008.412,995.057,1.204,-0.21
P2,824,82400,pedestrian/bicycle,1008.533,995.037,1.218,-0.187
P2,825,82500,pedestrian/bicycle,1008.656,995.02,1.243,-0.147
P2,826,82600,pedestrian/bicycle,1008.782,995.008,1.273,-0.098
P2,827,82700,pedestrian/bicycle,1008.911,995,1.302,-0.053
P2,828,82800,pedestrian/bicycle,1009.042,994.996,1.322,-0.025
P2,829,82900,pedestrian/bicycle,1009.175,994.994,1.332,-0.016
P2,830,83000,pedestrian/bicycle,1009.308,994.992,1.331,-0.027
P2,831,83100,pedestrian/bicycle,1009.441,994.988,1.319,-0.058
P2,832,83200,pedestrian/bicycle,1009.571,994.98,1.297,-0.103
P2,833,83300,pedestrian/bicycle,1009.7,994.967,1.268,-0.153
P2,834,83400,pedestrian/bicycle,1009.825,994.949,1.238,-0.199
P2,835,83500,pedestrian/bicycle,1009.947,994.928,1.214,-0.23
P2,836,83600,pedestrian/bicycle,1010.068,994.904,1.203,-0.243
P2,837,83700,pedestrian/bicycle,1010.189,994.88,1.205,-0.237
P2,838,83800,pedestrian/bicycle,1010.31,994.858,1.215,-0.217
P2,839,83900,pedestrian/bicycle,1010.432,994.837,1.231,-0.188
P2,840,84000,pedestrian/bicycle,1010.556,994.82,1.247,-0.156
P2,841,84100,pedestrian/bicycle,1010.682,994.806,1.264,-0.125
P2,842,84200,pedestrian/bicycle,1010.809,994.795,1.28,-0.102
P2,843,84300,pedestrian/bicycle,1010.937,994.785,1.29,-0.094
P2,844,84400,pedestrian/bicycle,1011.066,994.775,1.292,-0.102
P2,845,84500,pedestrian/bicycle,1011.196,994.764,1.29,-0.118
P2,846,84600,pedestrian/bicycle,1011.324,994.752,1.287,-0.132
P2,847,84700,pedestrian/bicycle,1011.453,994.739,1.283,-0.132
P2,848,84800,pedestrian/bicycle,1011.581,994.726,1.274,-0.112
P2,849,84900,pedestrian/bicycle,1011.707,994.717,1.256,-0.072
P2,850,85000,pedestrian/bicycle,1011.831,994.713,1.226,-0.021
P2,851,85100,pedestrian/bicycle,1011.952,994.713,1.186,0.03
P2,852,85200,pedestrian/bicycle,1012.068,994.718,1.14,0.073
P2,853,85300,pedestrian/bicycle,1012.18,994.727,1.094,0.103
P2,854,85400,pedestrian/bicycle,1012.287,994.738,1.056,0.119
P2,855,85500,pedestrian/bicycle,1012.392,994.75,1.034,0.125
P2,856,85600,pedestrian/bicycle,1012.495,994.763,1.028,0.127
P3,742,74200,pedestrian/bicycle,989.087,998.335,1.538,-0.13
P3,743,74300,pedestrian/bicycle,989.238,998.322,1.478,-0.131
P3,744,74400,pedestrian/bicycle,989.383,998.308,1.421,-0.132
P3,745,74500,pedestrian/bicycle,989.522,998.295,1.363,-0.131
P3,746,74600,pedestrian/bicycle,989.656,998.282,1.313,-0.129
P3,747,74700,pedestrian/bicycle,989.785,998.27,1.278,-0.126
P3,748,74800,pedestrian/bicycle,989.912,998.257,1.258,-0.119
P3,749,74900,pedestrian/bicycle,990.037,998.246,1.249,-0.107
P3,750,75000,pedestrian/bicycle,990.162,998.236,1.25,-0.09
P3,751,75100,pedestrian/bicycle,990.288,998.228,1.266,-0.067
P3,752,75200,pedestrian/bicycle,990.416,998.223,1.299,-0.042
P3,753,75300,pedestrian/bicycle,990.548,998.22,1.342,-0.02
P3,754,75400,pedestrian/bicycle,990.684,998.219,1.379,-0.001
P3,755,75500,pedestrian/bicycle,990.823,998.219,1.395,0.011
P3,756,75600,pedestrian/bicycle,990.962,998.221,1.389,0.02
P3,757,75700,pedestrian/bicycle,991.1,998.223,1.363,0.025
P3,758,75800,pedestrian/bicycle,991.234,998.226,1.325,0.029
P3,759,75900,pedestrian/bicycle,991.365,998.229,1.285,0.035
P3,760,76000,pedestrian/bicycle,991.491,998.233,1.246,0.044
P3,761,76100,pedestrian/bicycle,991.614,998.238,1.211,0.058
P3,762,76200,pedestrian/bicycle,991.734,998.245,1.178,0.075
P3,763,76300,pedestrian/bicycle,991.85,998.253,1.151,0.092
P3,764,76400,pedestrian/bicycle,991.964,998.263,1.129,0.106
P3,765,76500,pedestrian/bicycle,992.076,998.274,1.113,0.116
P3,766,76600,pedestrian/bicycle,992.187,998.286,1.101,0.122
P3,767,76700,pedestrian/bicycle,992.296,998.298,1.091,0.125
P3,768,76800,pedestrian/bicycle,992.405,998.311,1.086,0.126
P3,769,76900,pedestrian/bicycle,992.514,998.323,1.087,0.128
P3,770,77000,pedestrian/bicycle,992.623,998.336,1.093,0.133
P3,771,77100,pedestrian/bicycle,992.733,998.35,1.106,0.145
P3,772,77200,pedestrian/bicycle,992.844,998.366,1.125,0.165
P3,773,77300,pedestrian/bicycle,992.958,998.384,1.149,0.196
P3,774,77400,pedestrian/bicycle,993.074,998.405,1.176,0.233
P3,775,77500,pedestrian/bicycle,993.193,998.431,1.204,0.274
P3,776,77600,pedestrian/bicycle,993.315,998.46,1.231,0.312
P3,777,77700,pedestrian/bicycle,993.439,998.492,1.256,0.337
P3,778,77800,pedestrian/bicycle,993.566,998.526,1.278,0.346
P3,779,77900,pedestrian/bicycle,993.695,998.561,1.297,0.344
P3,780,78000,pedestrian/bicycle,993.825,998.595,1.316,0.335
P3,781,78100,pedestrian/bicycle,993.958,998.628,1.338,0.318
P3,782,78200,pedestrian/bicycle,994.093,998.658,1.365,0.297
P3,783,78300,pedestrian/bicycle,994.231,998.687,1.395,0.273
P3,784,78400,pedestrian/bicycle,994.372,998.713,1.426,0.249
P3,785,78500,pedestrian/bicycle,994.516,998.737,1.457,0.229
P3,786,78600,pedestrian/bicycle,994.664,998.759,1.489,0.213
P3,787,78700,pedestrian/bicycle,994.814,998.779,1.525,0.199
P3,788,78800,pedestrian/bicycle,994.969,998.799,1.564,0.185
P3,789,78900,pedestrian/bicycle,995.127,998.816,1.598,0.166
P3,790,79000,pedestrian/bicycle,995.288,998.832,1.618,0.143
P3,791,79100,pedestrian/bicycle,995.45,998.845,1.628,0.118
P3,792,79200,pedestrian/bicycle,995.613,998.856,1.63,0.098
P3,793,79300,pedestrian/bicycle,995.776,998.865,1.627,0.085
P3,794,79400,pedestrian/bicycle,995.938,998.873,1.62,0.082
P3,795,79500,pedestrian/bicycle,996.1,998.882,1.614,0.09
P3,796,79600,pedestrian/bicycle,996.261,998.891,1.608,0.105
P3,797,79700,pedestrian/bicycle,996.421,998.903,1.599,0.121
P3,798,79800,pedestrian/bicycle,996.58,998.915,1.584,0.131
P3,799,79900,pedestrian/bicycle,996.738,998.928,1.563,0.133
P3,800,80000,pedestrian/bicycle,996.893,998.942,1.538,0.13
P3,801,80100,pedestrian/bicycle,997.046,998.954,1.516,0.125
P3,802,80200,pedestrian/bicycle,997.197,998.967,1.505,0.124
P3,803,80300,pedestrian/bicycle,997.347,998.98,1.503,0.132
P3,804,80400,pedestrian/bicycle,997.497,998.993,1.506,0.147
P3,805,80500,pedestrian/bicycle,997.648,999.009,1.508,0.168
P3,806,80600,pedestrian/bicycle,997.799,999.027,1.507,0.193
P3,807,80700,pedestrian/bicycle,997.949,999.048,1.503,0.22
P3,808,80800,pedestrian/bicycle,998.099,999.071,1.492,0.246
P3,809,80900,pedestrian/bicycle,998.247,999.097,1.47,0.27
P3,810,81000,pedestrian/bicycle,998.392,999.125,1.432,0.29
P3,811,81100,pedestrian/bicycle,998.533,999.155,1.381,0.302
P3,812,81200,pedestrian/bicycle,998.668,999.185,1.326,0.306
P3,813,81300,pedestrian/bicycle,998.798,999.215,1.276,0.304
P3,814,81400,pedestrian/bicycle,998.924,999.245,1.233,0.297
P3,815,81500,pedestrian/bicycle,999.045,999.275,1.197,0.29
P3,816,81600,pedestrian/bicycle,999.163,999.304,1.168,0.284
P3,817,81700,pedestrian/bicycle,999.279,999.332,1.148,0.283
P3,818,81800,pedestrian/bicycle,999.393,999.36,1.137,0.284
P3,819,81900,pedestrian/bicycle,999.507,999.389,1.132,0.288
P3,820,82000,pedestrian/bicycle,999.62,999.418,1.129,0.294
P3,821,82100,pedestrian/bicycle,999.733,999.448,1.127,0.303
P3,822,82200,pedestrian/bicycle,999.845,999.479,1.127,0.318
P3,823,82300,pedestrian/bicycle,999.958,999.512,1.129,0.339
P3,824,82400,pedestrian/bicycle,1000.071,999.547,1.133,0.363
P3,825,82500,pedestrian/bicycle,1000.185,999.584,1.138,0.39
P3,826,82600,pedestrian/bicycle,1000.299,999.625,1.139,0.416
P3,827,82700,pedestrian/bicycle,1000.412,999.668,1.132,0.445
P3,828,82800,pedestrian/bicycle,1000.525,999.714,1.12,0.479
P3,829,82900,pedestrian/bicycle,1000.636,999.764,1.103,0.516
P3,830,83000,pedestrian/bicycle,1000.745,999.817,1.082,0.555
P3,831,83100,pedestrian/bicycle,1000.852,999.875,1.056,0.597
P3,832,83200,pedestrian/bicycle,1000.956,999.937,1.026,0.639
P3,833,83300,pedestrian/bicycle,1001.057,1000.002,0.997,0.681
P3,834,83400,pedestrian/bicycle,1001.156,1000.073,0.973,0.724
P3,835,83500,pedestrian/bicycle,1001.252,1000.147,0.957,0.765
P3,836,83600,pedestrian/bicycle,1001.348,1000.225,0.948,0.797
P3,837,83700,pedestrian/bicycle,1001.442,1000.306,0.942,0.821
P3,838,83800,pedestrian/bicycle,1001.536,1000.389,0.94,0.843
P3,839,83900,pedestrian/bicycle,1001.63,1000.475,0.94,0.861
P3,840,84000,pedestrian/bicycle,1001.724,1000.562,0.944,0.877
P3,841,84100,pedestrian/bicycle,1001.819,1000.65,0.952,0.888
P3,842,84200,pedestrian/bicycle,1001.915,1000.739,0.958,0.896
P3,843,84300,pedestrian/bicycle,1002.011,1000.829,0.961,0.904
P3,844,84400,pedestrian/bicycle,1002.107,1000.92,0.963,0.916
P3,845,84500,pedestrian/bicycle,1002.203,1001.012,0.964,0.93
P3,846,84600,pedestrian/bicycle,1002.3,1001.106,0.965,0.946
P3,847,84700,pedestrian/bicycle,1002.396,1001.201,0.965,0.957
P3,848,84800,pedestrian/bicycle,1002.493,1001.297,0.964,0.966
P3,849,84900,pedestrian/bicycle,1002.589,1001.394,0.962,0.975
P3,850,85000,pedestrian/bicycle,1002.685,1001.492,0.958,0.984
P3,851,85100,pedestrian/bicycle,1002.78,1001.591,0.951,0.993
P3,852,85200,pedestrian/bicycle,1002.875,1001.691,0.935,0.997
P3,853,85300,pedestrian/bicycle,1002.967,1001.79,0.911,0.998
P3,854,85400,pedestrian/bicycle,1003.056,1001.89,0.878,0.999
P3,855,85500,pedestrian/bicycle,1003.143,1001.991,0.844,1.007
P3,856,85600,pedestrian/bicycle,1003.225,1002.092,0.813,1.019
P3,857,85700,pedestrian/bicycle,1003.306,1002.194,0.79,1.03
P3,858,85800,pedestrian/bicycle,1003.384,1002.297,0.776,1.033
P3,859,85900,pedestrian/bicycle,1003.461,1002.401,0.769,1.031
P3,860,86000,pedestrian/bicycle,1003.538,1002.504,0.766,1.026
P3,861,86100,pedestrian/bicycle,1003.615,1002.606,0.766,1.023
P3,862,86200,pedestrian/bicycle,1003.691,1002.708,0.763,1.021
P3,863,86300,pedestrian/bicycle,1003.767,1002.81,0.756,1.019
P3,864,86400,pedestrian/bicycle,1003.842,1002.912,0.745,1.017
P3,865,86500,pedestrian/bicycle,1003.916,1003.014,0.733,1.018
P3,866,86600,pedestrian/bicycle,1003.988,1003.116,0.721,1.026
P3,867,86700,pedestrian/bicycle,1004.06,1003.219,0.711,1.038
P3,868,86800,pedestrian/bicycle,1004.131,1003.324,0.705,1.054
P3,869,86900,pedestrian/bicycle,1004.201,1003.43,0.702,1.066
P3,870,87000,pedestrian/bicycle,1004.271,1003.537,0.704,1.076
P3,871,87100,pedestrian/bicycle,1004.342,1003.645,0.709,1.085
P3,872,87200,pedestrian/bicycle,1004.413,1003.754,0.717,1.093
P3,873,87300,pedestrian/bicycle,1004.485,1003.863,0.722,1.098
P3,874,87400,pedestrian/bicycle,1004.558,1003.973,0.722,1.097
P3,875,87500,pedestrian/bicycle,1004.629,1004.083,0.713,1.091
P3,876,87600,pedestrian/bicycle,1004.7,1004.191,0.698,1.083
P3,877,87700,pedestrian/bicycle,1004.769,1004.299,0.678,1.076
P3,878,87800,pedestrian/bicycle,1004.836,1004.406,0.658,1.07
P3,879,87900,pedestrian/bicycle,1004.901,1004.513,0.64,1.061
P3,880,88000,pedestrian/bicycle,1004.964,1004.618,0.624,1.046
P3,881,88100,pedestrian/bicycle,1005.026,1004.722,0.611,1.028
P3,882,88200,pedestrian/bicycle,1005.086,1004.824,0.599,1.009
P3,883,88300,pedestrian/bicycle,1005.145,1004.924,0.588,0.988
P3,884,88400,pedestrian/bicycle,1005.203,1005.021,0.571,0.96
P3,885,88500,pedestrian/bicycle,1005.259,1005.115,0.547,0.92
P3,886,88600,pedestrian/bicycle,1005.312,1005.205,0.516,0.871
P3,887,88700,pedestrian/bicycle,1005.362,1005.289,0.482,0.82
P3,888,88800,pedestrian/bicycle,1005.409,1005.369,0.451,0.773
P3,889,88900,pedestrian/bicycle,1005.453,1005.445,0.429,0.738
P3,890,89000,pedestrian/bicycle,1005.495,1005.517,0.417,0.72
P3,891,89100,pedestrian/bicycle,1005.537,1005.589,0.414,0.714
P5,911,91100,pedestrian/bicycle,985.62,992.918,0.283,-1.282
P5,912,91200,pedestrian/bicycle,985.647,992.789,0.264,-1.299
P5,913,91300,pedestrian/bicycle,985.673,992.658,0.249,-1.315
P5,914,91400,pedestrian/bicycle,985.697,992.526,0.234,-1.332
P5,915,91500,pedestrian/bicycle,985.72,992.392,0.221,-1.354
P5,916,91600,pedestrian/bicycle,985.742,992.255,0.213,-1.378
P5,917,91700,pedestrian/bicycle,985.763,992.116,0.21,-1.399
P5,918,91800,pedestrian/bicycle,985.784,991.975,0.211,-1.414
P5,919,91900,pedestrian/bicycle,985.805,991.834,0.214,-1.423
P5,920,92000,pedestrian/bicycle,985.827,991.691,0.217,-1.43
P5,921,92100,pedestrian/bicycle,985.849,991.548,0.222,-1.436
P5,922,92200,pedestrian/bicycle,985.871,991.404,0.225,-1.437
P5,923,92300,pedestrian/bicycle,985.894,991.261,0.227,-1.432
P5,924,92400,pedestrian/bicycle,985.916,991.118,0.228,-1.425
P5,925,92500,pedestrian/bicycle,985.939,990.975,0.227,-1.421
P5,926,92600,pedestrian/bicycle,985.962,990.833,0.224,-1.424
P5,927,92700,pedestrian/bicycle,985.984,990.69,0.217,-1.432
P5,928,92800,pedestrian/bicycle,986.005,990.547,0.204,-1.44
P5,929,92900,pedestrian/bicycle,986.025,990.402,0.19,-1.449
P5,930,93000,pedestrian/bicycle,986.043,990.257,0.176,-1.458
P5,931,93100,pedestrian/bicycle,986.06,990.111,0.164,-1.468
P5,932,93200,pedestrian/bicycle,986.076,989.964,0.158,-1.473
P5,933,93300,pedestrian/bicycle,986.092,989.817,0.16,-1.471
P5,934,93400,pedestrian/bicycle,986.108,989.67,0.174,-1.464
P5,935,93500,pedestrian/bicycle,986.127,989.524,0.194,-1.453
P5,936,93600,pedestrian/bicycle,986.147,989.379,0.218,-1.441
P5,937,93700,pedestrian/bicycle,986.171,989.236,0.245,-1.428
P5,938,93800,pedestrian/bicycle,986.197,989.094,0.275,-1.413
P5,939,93900,pedestrian/bicycle,986.226,988.953,0.305,-1.398
P5,940,94000,pedestrian/bicycle,986.257,988.814,0.331,-1.386
P5,941,94100,pedestrian/bicycle,986.291,988.676,0.351,-1.379
P5,942,94200,pedestrian/bicycle,986.327,988.538,0.362,-1.377
P5,943,94300,pedestrian/bicycle,986.364,988.4,0.366,-1.376
P5,944,94400,pedestrian/bicycle,986.4,988.263,0.367,-1.374
P5,945,94500,pedestrian/bicycle,986.437,988.125,0.365,-1.373
P5,946,94600,pedestrian/bicycle,986.473,987.988,0.363,-1.374
P5,947,94700,pedestrian/bicycle,986.509,987.851,0.361,-1.374
P5,948,94800,pedestrian/bicycle,986.545,987.714,0.356,-1.367
P5,949,94900,pedestrian/bicycle,986.581,987.578,0.35,-1.351
P5,950,95000,pedestrian/bicycle,986.615,987.444,0.342,-1.332
P5,951,95100,pedestrian/bicycle,986.649,987.311,0.334,-1.314
P5,952,95200,pedestrian/bicycle,986.682,987.18,0.329,-1.301
P5,953,95300,pedestrian/bicycle,986.715,987.051,0.331,-1.289
P5,954,95400,pedestrian/bicycle,986.749,986.922,0.338,-1.281
P5,955,95500,pedestrian/bicycle,986.783,986.794,0.347,-1.283
P5,956,95600,pedestrian/bicycle,986.818,986.665,0.356,-1.293
P5,957,95700,pedestrian/bicycle,986.854,986.535,0.36,-1.309
P5,958,95800,pedestrian/bicycle,986.89,986.404,0.358,-1.324
P5,959,95900,pedestrian/bicycle,986.925,986.271,0.351,-1.332
P5,960,96000,pedestrian/bicycle,986.96,986.138,0.341,-1.333
P5,961,96100,pedestrian/bicycle,986.993,986.005,0.329,-1.328
P5,962,96200,pedestrian/bicycle,987.025,985.872,0.316,-1.323
P5,963,96300,pedestrian/bicycle,987.057,985.74,0.305,-1.317
P5,964,96400,pedestrian/bicycle,987.087,985.609,0.295,-1.312
P5,965,96500,pedestrian/bicycle,987.116,985.477,0.289,-1.31
P5,966,96600,pedestrian/bicycle,987.145,985.346,0.288,-1.314
P5,967,96700,pedestrian/bicycle,987.174,985.214,0.291,-1.326
P5,968,96800,pedestrian/bicycle,987.203,985.081,0.298,-1.344
P5,969,96900,pedestrian/bicycle,987.233,984.946,0.303,-1.361
P5,970,97000,pedestrian/bicycle,987.264,984.809,0.305,-1.372
P5,971,97100,pedestrian/bicycle,987.294,984.671,0.305,-1.376
P5,972,97200,pedestrian/bicycle,987.324,984.534,0.301,-1.378
P5,973,97300,pedestrian/bicycle,987.354,984.396,0.295,-1.381
P5,974,97400,pedestrian/bicycle,987.383,984.258,0.289,-1.383
P5,975,97500,pedestrian/bicycle,987.412,984.119,0.285,-1.387
P5,976,97600,pedestrian/bicycle,987.44,983.98,0.282,-1.393
P5,977,97700,pedestrian/bicycle,987.469,983.84,0.281,-1.404
P5,978,97800,pedestrian/bicycle,987.497,983.699,0.284,-1.417
P5,979,97900,pedestrian/bicycle,987.526,983.557,0.291,-1.427
P5,980,98000,pedestrian/bicycle,987.555,983.414,0.3,-1.427
P5,981,98100,pedestrian/bicycle,987.586,983.272,0.31,-1.42
P5,982,98200,pedestrian/bicycle,987.617,983.13,0.318,-1.41
P5,983,98300,pedestrian/bicycle,987.649,982.99,0.321,-1.398
P5,984,98400,pedestrian/bicycle,987.681,982.851,0.321,-1.383
P5,985,98500,pedestrian/bicycle,987.713,982.713,0.318,-1.368
P5,986,98600,pedestrian/bicycle,987.745,982.577,0.316,-1.354
P5,987,98700,pedestrian/bicycle,987.776,982.442,0.316,-1.344
P5,988,98800,pedestrian/bicycle,987.808,982.308,0.319,-1.337
P5,989,98900,pedestrian/bicycle,987.84,982.175,0.328,-1.33
P5,990,99000,pedestrian/bicycle,987.874,982.042,0.34,-1.321
P5,991,99100,pedestrian/bicycle,987.909,981.911,0.356,-1.309
P5,992,99200,pedestrian/bicycle,987.945,981.781,0.371,-1.294
P5,993,99300,pedestrian/bicycle,987.983,981.652,0.385,-1.278
P5,994,99400,pedestrian/bicycle,988.022,981.525,0.397,-1.258
P5,995,99500,pedestrian/bicycle,988.062,981.401,0.409,-1.235
P5,996,99600,pedestrian/bicycle,988.104,981.278,0.421,-1.214
P5,997,99700,pedestrian/bicycle,988.147,981.157,0.435,-1.199
P5,998,99800,pedestrian/bicycle,988.191,981.038,0.448,-1.19
P5,999,99900,pedestrian/bicycle,988.236,980.919,0.46,-1.185
P5,1000,100000,pedestrian/bicycle,988.282,980.801,0.469,-1.177
P5,1001,100100,pedestrian/bicycle,988.329,980.684,0.47,-1.166
P5,1002,100200,pedestrian/bicycle,988.376,980.568,0.462,-1.15
P5,1003,100300,pedestrian/bicycle,988.421,980.454,0.444,-1.136
P5,1004,100400,pedestrian/bicycle,988.464,980.341,0.415,-1.124
P5,1005,100500,pedestrian/bicycle,988.504,980.229,0.377,-1.111
P5,1006,100600,pedestrian/bicycle,988.539,980.119,0.335,-1.094
P5,1007,100700,pedestrian/bicycle,988.571,980.01,0.293,-1.075
P5,1008,100800,pedestrian/bicycle,988.598,979.904,0.256,-1.056
P5,1009,100900,pedestrian/bicycle,988.622,979.799,0.223,-1.033
P5,1010,101000,pedestrian/bicycle,988.643,979.697,0.196,-1.003
P5,1011,101100,pedestrian/bicycle,988.662,979.599,0.177,-0.96
P5,1012,101200,pedestrian/bicycle,988.679,979.506,0.162,-0.908
P5,1013,101300,pedestrian/bicycle,988.695,979.418,0.151,-0.854
P5,1014,101400,pedestrian/bicycle,988.709,979.335,0.143,-0.807
