recordingId,trackId,initialFrame,finalFrame,numFrames,width,length,class
1,585,9429,9787,359,2.0500,4.7504,car
1,586,9478,9844,367,2.0435,4.9123,car
1,587,9489,9912,424,1.9859,4.0754,car
1,588,9520,9933,414,1.8101,3.8603,car
1,589,9528,9940,413,2.5412,7.4233,van
1,590,9533,10004,472,2.1343,5.0478,car
1,591,9542,9888,347,2.0524,4.5402,car
1,592,9611,9933,323,2.0831,4.5495,car
1,593,9611,10004,394,1.9868,3.2102,car
1,594,9621,9970,350,2.1123,4.6505,car
1,595,9641,10049,409,2.0801,4.9549,car
1,596,9662,10056,395,2.0134,4.6719,car
1,597,9687,10030,344,2.0292,4.8192,car
1,598,9702,10024,323,2.3756,5.3608,car
1,599,9712,10156,445,2.0764,4.9704,car
1,600,9714,10057,344,1.8337,4.1253,car
1,601,9727,10052,326,1.9392,4.2956,car
1,602,9727,10172,446,1.8622,4.1506,car
1,603,9736,10031,296,2.0779,5.0476,car
1,604,9758,10202,445,2.0261,4.6077,car
1,605,9785,10153,369,2.0531,4.9744,car
1,606,9798,10165,368,2.0046,4.4908,car
1,607,9803,10273,471,2.1202,4.6084,car
1,608,9805,10239,435,1.9991,4.3861,car
1,609,9807,10106,300,1.9660,4.4439,car
1,610,9810,10166,357,2.0232,4.6262,car
1,611,9824,10187,364,2.5399,7.0576,van
1,612,9837,10170,334,2.1249,5.1945,car
1,613,9846,10209,364,2.1536,5.2393,car
1,614,9853,10219,367,2.0387,4.4918,car
1,615,9853,10342,490,2.2012,4.7587,car
1,616,9918,10314,397,1.9841,4.1670,car
1,617,9930,10280,351,2.2577,5.2321,car
1,618,9931,10274,344,2.1769,5.1553,car
1,619,9942,10248,307,2.0266,4.2339,car
1,620,9996,10343,348,1.9879,4.5994,car
1,621,10020,10392,373,3.2607,19.1228,truck
1,622,10024,10413,390,2.0509,4.9205,car
1,623,10043,10390,348,1.9205,4.1750,car
1,624,10047,10441,395,1.9727,4.3208,car
1,625,10087,10504,418,1.7658,3.6431,car
1,626,10089,10486,398,2.5396,6.3709,van
1,627,10095,10410,316,2.0520,4.6842,car
1,628,10142,10568,427,2.0202,4.4334,car
1,629,10155,10484,330,2.0919,4.7793,car
1,630,10166,10525,360,1.7493,2.9117,car
1,631,10189,10578,390,2.0495,4.8442,car
1,632,10191,10506,316,2.0691,4.8927,car
1,633,10193,10527,335,2.0233,4.6014,car
1,634,10197,10575,379,2.0407,4.5180,car
1,635,10200,10616,417,2.0619,4.5450,car
1,636,10216,10561,346,2.1173,5.0959,car
1,637,10218,10533,316,1.9186,4.4875,car
1,638,10223,10618,396,2.0207,3.9305,car
1,639,10226,10592,367,1.8509,4.0926,car
1,640,10245,10646,402,2.0410,4.4936,car
1,641,10253,10635,383,2.0172,4.9279,car
1,642,10277,10573,297,1.9612,4.2433,car
1,643,10285,10671,387,2.0470,4.5118,car
1,644,10299,10771,473,1.9109,4.1224,car
1,645,10316,10685,370,2.0557,4.4731,car
1,646,10321,10625,305,2.0546,4.8541,car
1,647,10354,10717,364,1.9301,3.9830,car
1,648,10370,10829,460,3.5613,8.9623,truck
1,649,10376,10739,364,2.0458,5.0132,car
1,650,10376,10866,491,2.0796,4.4289,car
1,651,10440,10791,352,2.0671,4.9909,car
1,652,10448,10770,323,1.9885,3.7078,car
1,653,10455,10911,457,3.5513,13.0214,truck
1,654,10462,10767,306,2.0052,4.6141,car
1,655,10473,10791,319,1.9472,4.2584,car
1,656,10492,10819,328,2.0822,4.9541,car
1,657,10499,10951,453,2.0601,4.5077,car
1,658,10500,10842,343,2.0122,4.5252,car
1,659,10520,10979,460,1.9052,4.0023,car
1,660,10524,10831,308,1.7929,4.0650,car
1,661,10533,10878,346,2.0345,4.7100,car
1,662,10547,10994,448,2.0492,4.4892,car
1,663,10571,10943,373,2.1001,4.8942,car
1,664,10576,10938,363,2.1252,5.1412,car
1,665,10582,10901,320,1.9476,4.2656,car
1,666,10601,10919,319,2.0596,4.8892,car
1,667,10602,10912,311,2.0233,4.6880,car
1,668,10620,10935,316,2.0775,4.9687,car
1,669,10645,10951,307,2.4600,5.7829,van
1,670,10730,11098,369,2.0918,4.9286,car
1,671,10732,11071,340,1.9485,4.0822,car
1,672,10734,11074,341,2.0181,4.3323,car
1,673,10761,11098,338,2.5156,5.9693,van
1,674,10762,11078,317,2.0073,3.9652,car
1,675,10769,11239,471,3.2960,10.1336,truck
1,676,10790,11169,380,2.0526,4.3332,car
1,677,10790,11222,433,2.0552,4.7937,car
1,678,10801,11125,325,2.0755,5.0030,car
1,679,10815,11193,379,1.9976,3.8282,car
1,680,10817,11125,309,2.0194,4.8716,car
1,681,10844,11129,286,2.1766,5.1213,car
1,682,10847,11222,376,1.9266,4.5782,car
1,683,10853,11276,424,1.9788,4.3228,car
1,684,10863,11298,436,2.1422,5.0404,car
1,685,10875,11157,283,2.1035,5.3357,car
1,686,10894,11207,314,1.9985,4.1601,car
1,687,10903,11341,439,2.0108,4.5974,car
1,688,10915,11217,303,1.9446,4.2977,car
1,689,10928,11240,313,2.1010,4.7501,car
1,690,10998,11409,412,2.0268,4.8287,car
1,691,11000,11335,336,2.0277,4.5360,car
1,692,11009,11487,479,2.0304,4.7068,car
1,693,11035,11364,330,2.0074,4.1071,car
1,694,11056,11466,411,1.9067,3.8128,car
1,695,11065,11456,392,3.3310,10.6343,truck
1,696,11093,11396,304,2.4612,6.5363,van
1,697,11095,11521,427,2.0315,4.4385,car
1,698,11102,11487,386,2.0480,4.6414,car
1,699,11140,11512,373,2.5216,6.2455,van
1,700,11151,11558,408,1.9579,4.1680,car
1,701,11170,11487,318,1.9829,4.7668,car
1,702,11174,11471,298,2.0597,4.5675,car
1,703,11207,11559,353,2.5586,6.3757,van
1,704,11208,11562,355,2.0565,4.6629,car
1,705,11217,11601,385,1.9832,4.2793,car
1,706,11221,11558,338,1.9267,3.9449,car
1,707,11252,11591,340,2.0032,3.7629,car
1,708,11252,11651,400,2.0391,4.5951,car
1,709,11254,11636,383,2.3537,5.3603,van
1,710,11268,11662,395,1.9633,3.6781,car
1,711,11296,11714,419,1.9592,4.2300,car
1,712,11297,11727,431,2.3763,5.3670,van
1,713,11301,11674,374,2.0490,4.5140,car
1,714,11303,11567,265,2.0472,4.4776,car
1,715,11333,11704,372,2.0469,4.9829,car
1,716,11335,11660,326,2.0331,4.4905,car
1,717,11351,11773,423,1.9801,4.2021,car
1,718,11352,11733,382,2.0221,4.9319,car
1,719,11377,11800,424,2.0566,4.8029,car
1,720,11414,11728,315,2.0694,4.9961,car
1,721,11426,11842,417,2.0388,4.4549,car
1,722,11435,11794,360,2.0150,4.5451,car
1,723,11451,11784,334,2.1712,5.3191,van
1,724,11472,11819,348,1.9717,4.0551,car
1,725,11476,11821,346,2.0748,4.5879,car
1,726,11511,11840,330,2.1114,4.9904,car
1,727,11537,11974,438,2.0977,4.7222,car
1,728,11551,11900,350,1.9687,4.7324,car
1,729,11555,11921,367,2.0728,4.9072,car
1,730,11558,11903,346,1.9064,4.0922,car
1,731,11567,11996,430,1.9506,4.2357,car
1,732,11601,12047,447,1.9356,4.0484,car
1,733,11612,11975,364,2.0884,4.3905,car
1,734,11615,11935,321,2.0840,4.3513,car
1,735,11625,11952,328,2.3877,5.1017,car
1,736,11627,11982,356,2.0084,4.1686,car
1,737,11632,11932,301,1.9142,4.1269,car
1,738,11634,11950,317,2.2049,5.3679,car
1,739,11659,12048,390,2.0287,4.4994,car
1,740,11668,12035,368,1.7770,2.9500,car
1,741,11671,12016,346,2.2659,4.8876,car
1,742,11674,12090,417,1.8734,3.6914,car
1,743,11688,11993,306,2.0163,4.5962,car
1,744,11696,12104,409,2.0422,4.7484,car
1,745,11711,12070,360,2.0640,4.9054,car
1,746,11711,12162,452,2.0558,4.8518,car
1,747,11715,12174,460,1.8966,4.2046,car
1,748,11742,12106,365,1.9279,4.0236,car
1,749,11761,12116,356,2.0343,4.8704,car
1,750,11766,12128,363,2.0580,4.5075,car
1,751,11770,12172,403,1.9643,4.8761,car
1,752,11774,12211,438,2.0853,4.5099,car
1,753,11785,12150,366,2.0354,4.1886,car
1,754,11820,12187,368,2.0679,4.5274,car
1,755,11849,12230,382,2.0682,4.7324,car
1,756,11910,12239,330,2.0135,4.4096,car
1,757,11912,12283,372,2.0549,4.3225,car
1,758,11913,12263,351,1.9982,4.4759,car
1,759,11939,12322,384,2.0626,4.5023,car
1,760,11957,12320,364,1.8383,3.7831,car
1,761,11977,12279,303,2.0432,4.5852,car
1,762,11978,12339,362,1.8843,3.7729,car
1,763,11986,12327,342,2.0521,4.8892,car
1,764,11997,12345,349,2.1991,5.2653,car
1,765,12000,12381,382,1.9317,3.1546,car
1,766,12017,12365,349,2.0577,4.5714,car
1,767,12017,12397,381,2.0535,4.4521,car
1,768,12028,12356,329,2.0284,4.5964,car
1,769,12039,12420,382,2.0777,4.7383,car
1,770,12059,12445,387,1.9872,4.1613,car
1,771,12078,12407,330,2.0406,4.3241,car
1,772,12092,12519,428,2.0358,4.1863,car
1,773,12099,12504,406,1.9916,4.0316,car
1,774,12112,12470,359,2.0438,4.7175,car
1,775,12120,12459,340,2.3890,5.8627,van
1,776,12131,12547,417,1.9802,4.7307,car
1,777,12138,12529,392,2.1952,5.0665,car
1,778,12211,12578,368,2.0040,4.0961,car
1,779,12227,12723,497,2.6241,6.2435,van
1,780,12242,12629,388,2.1228,5.0036,car
1,781,12243,12732,490,2.0226,4.1393,car
1,782,12252,12702,451,1.9897,4.0269,car
1,783,12267,12654,388,1.9535,4.2248,car
1,784,12267,12757,491,2.0872,4.7449,car
1,785,12289,12611,323,2.0501,4.7648,car
1,786,12317,12658,342,1.9163,4.4237,car
1,787,12331,12705,375,1.9758,4.4993,car
1,788,12409,12762,354,2.1018,4.7156,car
1,789,12415,12679,265,2.0367,4.8407,car
1,790,12448,12755,308,2.0796,4.5948,car
1,791,12462,12797,336,2.0144,4.5458,car
1,792,12478,12817,340,2.0209,4.8902,car
1,793,12516,12815,300,2.3429,5.3535,van
1,794,12527,12803,277,2.0874,5.4818,car
1,795,12554,12825,272,2.0602,5.3248,car
1,796,12571,12994,424,1.8230,4.1897,car
1,797,12589,12945,357,2.0323,4.8815,car
1,798,12607,12967,361,2.0564,4.8545,car
1,799,12619,12981,363,2.0580,5.2264,car
1,800,12623,12960,338,2.0438,4.2135,car
1,801,12635,12940,306,2.0014,4.7738,car
1,802,12640,13070,431,1.9132,4.0691,car
1,803,12666,13045,380,2.0127,4.4044,car
1,804,12699,13108,410,1.9564,3.2703,car
1,805,12711,12993,283,2.0623,4.3976,car
1,806,12718,13049,332,2.5001,5.4005,van
1,807,12751,13143,393,1.9074,4.6490,car
1,808,12773,13114,342,2.0396,4.4870,car
1,809,12777,13157,381,1.9974,4.6771,car
1,810,12795,13118,324,1.9658,4.5041,car
1,811,12810,13131,322,1.9618,4.4269,car
1,812,12815,13199,385,1.9997,4.2826,car
1,813,12871,13234,364,1.8704,4.0535,car
1,814,12888,13270,383,2.0485,4.9308,car
1,815,12911,13285,375,2.0089,3.8935,car
1,816,12930,13262,333,2.0981,4.9697,car
1,817,12933,13320,388,1.9098,4.1677,car
1,818,12960,13306,347,2.0591,4.3826,car
1,819,12988,13370,383,1.9571,4.0183,car
1,820,12993,13338,346,2.0248,4.7376,car
1,821,13005,13371,367,2.2918,5.4126,van
1,822,13018,13368,351,2.0511,4.9103,car
1,823,13021,13368,348,2.0487,4.5441,car
1,824,13042,13402,361,1.9899,4.0682,car
1,825,13065,13438,374,1.9590,4.1975,car
1,826,13099,13439,341,2.0034,4.3177,car
1,827,13112,13472,361,2.0852,4.9641,car
1,828,13112,13487,376,1.9205,4.1604,car
1,829,13114,13468,355,1.9074,4.1493,car
1,830,13145,13465,321,1.9259,4.5433,car
1,831,13149,13489,341,2.0876,4.9677,car
1,832,13190,13537,348,3.5745,17.7252,truck
1,833,13197,13554,358,2.0404,5.1014,car
1,834,13226,13558,333,2.0031,4.3281,car
1,835,13226,13579,354,2.0467,5.1040,car
1,836,13248,13606,359,1.9282,4.2317,car
1,837,13302,13652,351,2.0437,4.7207,car
1,838,13345,13725,381,1.9928,4.5336,car
1,839,13362,13679,318,2.0587,4.5400,car
1,840,13381,13703,323,2.0278,4.9088,car
1,841,13400,13841,442,2.0223,4.4394,car
1,842,13404,13746,343,2.0058,4.5951,car
1,843,13423,13799,377,3.2998,8.6815,truck
1,844,13428,13835,408,3.1603,11.6631,truck
1,845,13439,13744,306,2.0319,5.1178,car
1,846,13449,13820,372,2.0464,4.3704,car
1,847,13454,13817,364,1.8930,4.1048,car
1,848,13455,13817,363,2.0039,4.0783,car
1,849,13464,13841,378,2.5078,5.9485,van
1,850,13468,13850,383,1.9876,4.2252,car
1,851,13479,13850,372,2.1789,4.5414,car
1,852,13488,13850,363,2.2213,5.4015,car
1,853,13502,13850,349,1.9731,4.1997,car
1,854,13510,13850,341,2.0698,4.8689,car
1,855,13524,13850,327,1.9897,4.3443,car
1,856,13535,13850,316,1.9927,4.3550,car
1,857,13566,13850,285,2.9702,7.8015,truck
1,858,13582,13850,269,2.0401,4.1834,car
1,859,13600,13850,251,2.0660,3.9630,car
1,860,13600,13850,251,2.1847,5.1620,car
1,861,13604,13850,247,2.8506,6.7741,truck
1,862,13622,13850,229,1.9432,3.2836,car
1,863,13631,13850,220,2.0568,4.8798,car
1,864,13638,13850,213,2.4249,5.8072,van
1,865,13652,13850,199,2.0512,4.2611,car
1,866,13683,13850,168,1.9121,4.3072,car
1,867,13685,13850,166,2.0470,4.8748,car
1,868,13696,13850,155,2.0980,4.3395,car
1,869,13719,13850,132,2.0629,5.0814,car
1,870,13738,13850,113,2.4150,5.2442,car
